dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,0.5,holdout (33/67),chi2 (10),random_forest,0.7769230769230769,0.5538461538461538,0.5142857142857142,0.6,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),naive_bayes,0.676923076923077,0.4878048780487804,0.38461538461538464,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),logistic_regression,0.7846153846153846,0.6,0.525,0.7,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),neural_network,0.7230769230769231,0.5135135135135135,0.4318181818181818,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),gradient_boosting,0.7846153846153846,0.5333333333333333,0.5333333333333333,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,holdout (33/67),chi2 (10),svm,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_1,0.5,xvalidation (k=10),info_gain (5),random_forest,0.8219512195121951,0.6054054054054056,0.6588235294117647,0.56,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),knn,0.8048780487804879,0.5454545454545454,0.631578947368421,0.48,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),tree,0.8146341463414634,0.6161616161616161,0.6224489795918368,0.61,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),naive_bayes,0.7780487804878049,0.6459143968871596,0.5286624203821656,0.83,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),logistic_regression,0.8439024390243902,0.673469387755102,0.6875,0.66,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),neural_network,0.8365853658536585,0.6455026455026455,0.6853932584269663,0.61,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),gradient_boosting,0.8219512195121951,0.6178010471204188,0.6483516483516484,0.59,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (5),svm,0.7634146341463415,0.41916167664670656,0.5223880597014925,0.35,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),random_forest,0.8164285714285714,0.61236802413273,0.6464968152866242,0.5816618911174785,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),knn,0.8092857142857143,0.563011456628478,0.6590038314176245,0.49142857142857144,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),tree,0.8157142857142857,0.6067073170731708,0.6012084592145015,0.6123076923076923,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),naive_bayes,0.765,0.634850166481687,0.516245487364621,0.8242074927953891,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),logistic_regression,0.8357142857142857,0.634920634920635,0.6514657980456026,0.6191950464396285,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),neural_network,0.85,0.6929824561403509,0.7053571428571429,0.6810344827586207,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),gradient_boosting,0.7892857142857143,0.5616641901931649,0.5591715976331361,0.564179104477612,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,"random (n=10, test=33%)",info_gain (5),svm,0.7871428571428571,0.47163120567375877,0.6303317535545023,0.37677053824362605,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),random_forest,0.7846153846153846,0.5483870967741935,0.53125,0.5666666666666667,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),naive_bayes,0.676923076923077,0.4878048780487804,0.38461538461538464,0.6666666666666666,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),logistic_regression,0.7846153846153846,0.6,0.525,0.7,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),neural_network,0.7230769230769231,0.5135135135135135,0.4318181818181818,0.6333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),gradient_boosting,0.7846153846153846,0.5333333333333333,0.5333333333333333,0.5333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,holdout (33/67),info_gain (5),svm,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,,,,,
turma_1,0.5,xvalidation (k=10),info_gain (10),random_forest,0.8097560975609757,0.5894736842105264,0.6222222222222222,0.56,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),knn,0.7853658536585366,0.48235294117647054,0.5857142857142857,0.41,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),tree,0.7707317073170732,0.5480769230769231,0.5277777777777778,0.57,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),naive_bayes,0.775609756097561,0.648854961832061,0.5246913580246914,0.85,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),logistic_regression,0.8219512195121951,0.6217616580310881,0.6451612903225806,0.6,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),neural_network,0.7707317073170732,0.4835164835164836,0.5365853658536586,0.44,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),gradient_boosting,0.7878048780487805,0.5628140703517588,0.5656565656565656,0.56,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,xvalidation (k=10),info_gain (10),svm,0.7585365853658537,0.3443708609271523,0.5098039215686274,0.26,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),random_forest,0.8178571428571428,0.5945945945945946,0.6111111111111112,0.5789473684210527,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),knn,0.7578571428571429,0.43966942148760335,0.5495867768595041,0.36639118457300274,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),tree,0.7685714285714286,0.5474860335195532,0.5212765957446809,0.5764705882352941,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),naive_bayes,0.7428571428571429,0.6265560165975104,0.5016611295681063,0.8342541436464088,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),logistic_regression,0.805,0.624484181568088,0.6270718232044199,0.6219178082191781,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),neural_network,0.8071428571428572,0.6075581395348837,0.6023054755043228,0.6129032258064516,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),gradient_boosting,0.775,0.5493562231759657,0.5318559556786704,0.5680473372781065,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,"random (n=10, test=33%)",info_gain (10),svm,0.7792857142857142,0.3807615230460922,0.5828220858895705,0.28273809523809523,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,missing,sequencial_missing_1
turma_1,0.5,holdout (33/67),info_gain (10),random_forest,0.7923076923076923,0.5714285714285713,0.5454545454545454,0.6,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,grades_between_2_5_5,missing
turma_1,0.5,holdout (33/67),info_gain (10),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,grades_between_2_5_5,missing
turma_1,0.5,holdout (33/67),info_gain (10),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_below_5,grades_between_7_5_10,grades_between_5_7_5,partial_presence,attendance_below_mean,grades_between_2_5_5,missing
